Band_URL;Artist_URL;isActive
http://dbpedia.org/resource/Atomic_Kitten;http://dbpedia.org/resource/Heidi_Range;False
http://dbpedia.org/resource/Atomic_Kitten;http://dbpedia.org/resource/Jenny_Frost;False
http://dbpedia.org/resource/Incubus_(band);http://dbpedia.org/resource/Gavin_Koppell;False
http://dbpedia.org/resource/Incubus_(band);http://dbpedia.org/resource/Alex_Katunich;False
http://dbpedia.org/resource/Massacre_(experimental_band);http://dbpedia.org/resource/Fred_Maher;False
http://dbpedia.org/resource/Massacre_(experimental_band);http://dbpedia.org/resource/Bill_Laswell;False
http://dbpedia.org/resource/Massacre_(experimental_band);http://dbpedia.org/resource/Fred_Frith;False
http://dbpedia.org/resource/Massacre_(experimental_band);http://dbpedia.org/resource/Charles_Hayward_(musician);False
http://dbpedia.org/resource/Badfinger;http://dbpedia.org/resource/Pete_Ham;False
http://dbpedia.org/resource/Badfinger;http://dbpedia.org/resource/Tom_Evans_(musician);False
http://dbpedia.org/resource/Badfinger;http://dbpedia.org/resource/Joey_Molland;False
http://dbpedia.org/resource/Badfinger;http://dbpedia.org/resource/Mike_Gibbins;False
http://dbpedia.org/resource/Paradise_Lost_(band);http://dbpedia.org/resource/Adrian_Erlandsson;False
http://dbpedia.org/resource/Paradise_Lost_(band);http://dbpedia.org/resource/Jeff_Singer;False
http://dbpedia.org/resource/Paradise_Lost_(band);http://dbpedia.org/resource/Lee_Morris_(musician);False
http://dbpedia.org/resource/Steel_Pulse;http://dbpedia.org/resource/Tyrone_Downie;False
http://dbpedia.org/resource/Steel_Pulse;http://dbpedia.org/resource/Sylvia_Tella;False
http://dbpedia.org/resource/Steel_Pulse;http://dbpedia.org/resource/Basil_Gabbidon;False
http://dbpedia.org/resource/Steel_Pulse;http://dbpedia.org/resource/Alphonso_Martin;False
http://dbpedia.org/resource/Steel_Pulse;http://dbpedia.org/resource/Ronald_McQueen;False
http://dbpedia.org/resource/Steel_Pulse;http://dbpedia.org/resource/Steve_Nisbett;False
http://dbpedia.org/resource/The_Human_League;http://dbpedia.org/resource/Jo_Callis;False
http://dbpedia.org/resource/The_Human_League;http://dbpedia.org/resource/Martyn_Ware;False
http://dbpedia.org/resource/The_Human_League;http://dbpedia.org/resource/Ian_Craig_Marsh;False
http://dbpedia.org/resource/The_Human_League;http://dbpedia.org/resource/Ian_Burden;False
http://dbpedia.org/resource/The_Human_League;http://dbpedia.org/resource/Philip_Adrian_Wright;False
http://dbpedia.org/resource/Voivod_(band);http://dbpedia.org/resource/Jean-Yves_Thériault;False
http://dbpedia.org/resource/Voivod_(band);http://dbpedia.org/resource/Eric_Forrest;False
http://dbpedia.org/resource/Voivod_(band);http://dbpedia.org/resource/Denis_D'Amour;False
http://dbpedia.org/resource/Keep_of_Kalessin;http://dbpedia.org/resource/Keep_of_Kalessin;False
http://dbpedia.org/resource/Primal_Fear_(band);http://dbpedia.org/resource/Aquiles_Priester;False
http://dbpedia.org/resource/Primal_Fear_(band);http://dbpedia.org/resource/Randy_Black;False
http://dbpedia.org/resource/Rhino_Bucket;http://dbpedia.org/resource/Greg_Fidelman;False
http://dbpedia.org/resource/Rhino_Bucket;http://dbpedia.org/resource/Warrior_(band);False
http://dbpedia.org/resource/Rhino_Bucket;http://dbpedia.org/resource/Anthony_%22Tiny%22_Biuso;False
http://dbpedia.org/resource/Rhino_Bucket;http://dbpedia.org/resource/Dusty_Watson;False
http://dbpedia.org/resource/Wire_(band);http://dbpedia.org/resource/Bruce_Gilbert;False
http://dbpedia.org/resource/Wire_(band);http://dbpedia.org/resource/Margaret_Fiedler_McGinnis;False
http://dbpedia.org/resource/Locomotiv_GT;http://dbpedia.org/resource/Tamás_Somló;False
http://dbpedia.org/resource/Locomotiv_GT;http://dbpedia.org/resource/Károly_Frenreisz;False
http://dbpedia.org/resource/Nosound;http://dbpedia.org/resource/Chris_Maitland;False
http://dbpedia.org/resource/Carcass_(band);http://dbpedia.org/resource/Ken_Owen;False
http://dbpedia.org/resource/Carcass_(band);http://dbpedia.org/resource/Michael_Amott;False
http://dbpedia.org/resource/Carcass_(band);http://dbpedia.org/resource/Daniel_Erlandsson;False
http://dbpedia.org/resource/Aventura_(band);http://dbpedia.org/resource/Toby_Love;False
http://dbpedia.org/resource/Clannad;http://dbpedia.org/resource/Enya;False
http://dbpedia.org/resource/Clannad;http://dbpedia.org/resource/The_Duggans;False
http://dbpedia.org/resource/Faith_No_More;http://dbpedia.org/resource/List_of_Faith_No_More_band_members;False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/David_Knights;False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/Bobby_Harrison;False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/Don_Snow;False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/Jerry_Stevenson_(musician);False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/Chris_Copping;False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/Alan_Cartwright;False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/Robin_Trower;False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/Dave_Ball_(musician);False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/Dave_Bronze;False
http://dbpedia.org/resource/Procol_Harum;http://dbpedia.org/resource/Matthew_Fisher;False
http://dbpedia.org/resource/Six_Feet_Under_(band);http://dbpedia.org/resource/Ola_Englund;False
http://dbpedia.org/resource/Six_Feet_Under_(band);http://dbpedia.org/resource/Allen_West_(musician);False
http://dbpedia.org/resource/Six_Feet_Under_(band);http://dbpedia.org/resource/Steve_Swanson;False
http://dbpedia.org/resource/Six_Feet_Under_(band);http://dbpedia.org/resource/Greg_Gall;False
http://dbpedia.org/resource/Six_Feet_Under_(band);http://dbpedia.org/resource/Terry_Butler;False
http://dbpedia.org/resource/The_Jesus_and_Mary_Chain;http://dbpedia.org/resource/Bobby_Gillespie;False
http://dbpedia.org/resource/The_Jesus_and_Mary_Chain;http://dbpedia.org/resource/Douglas_Hart;False
http://dbpedia.org/resource/The_Jesus_and_Mary_Chain;http://dbpedia.org/resource/Ride_(band);False
http://dbpedia.org/resource/The_Jesus_and_Mary_Chain;http://dbpedia.org/resource/Ben_Lurie;False
http://dbpedia.org/resource/The_Jesus_and_Mary_Chain;http://dbpedia.org/resource/Murray_Dalglish;False
http://dbpedia.org/resource/The_Jesus_and_Mary_Chain;http://dbpedia.org/resource/Nick_Sanderson_(musician);False
http://dbpedia.org/resource/The_Jesus_and_Mary_Chain;http://dbpedia.org/resource/Phil_King_(musician);False
http://dbpedia.org/resource/Alcazar_(band);http://dbpedia.org/resource/Annika_Kjærgaard;False
http://dbpedia.org/resource/Alcazar_(band);http://dbpedia.org/resource/Magnus_Carlsson;False
http://dbpedia.org/resource/Suicide_Silence;http://dbpedia.org/resource/Mitch_Lucker;False
http://dbpedia.org/resource/Tabitha's_Secret;http://dbpedia.org/resource/Rob_Thomas_(musician);False
http://dbpedia.org/resource/Tabitha's_Secret;http://dbpedia.org/resource/Brian_Yale;False
http://dbpedia.org/resource/Tabitha's_Secret;http://dbpedia.org/resource/Paul_Doucette;False
http://dbpedia.org/resource/Left_Spine_Down;http://dbpedia.org/resource/Jared_Slingerland;False
http://dbpedia.org/resource/Left_Spine_Down;http://dbpedia.org/resource/Denyss_McKnight;False
http://dbpedia.org/resource/Queensrÿche;http://dbpedia.org/resource/Mike_Stone_(musician);False
http://dbpedia.org/resource/Queensrÿche;http://dbpedia.org/resource/Geoff_Tate;False
http://dbpedia.org/resource/Queensrÿche;http://dbpedia.org/resource/Kelly_Gray_(musician);False
http://dbpedia.org/resource/Queensrÿche;http://dbpedia.org/resource/Chris_DeGarmo;False
http://dbpedia.org/resource/Xiu_Xiu;http://dbpedia.org/resource/Jherek_Bischoff;False
http://dbpedia.org/resource/Xiu_Xiu;http://dbpedia.org/resource/Caralee_McElroy;False
http://dbpedia.org/resource/Xiu_Xiu;http://dbpedia.org/resource/Ches_Smith;False
http://dbpedia.org/resource/Xiu_Xiu;http://dbpedia.org/resource/Greg_Saunier;False
http://dbpedia.org/resource/Rojo_(band);http://dbpedia.org/resource/Annette_Moreno;False
http://dbpedia.org/resource/Slade;http://dbpedia.org/resource/Noddy_Holder;False
http://dbpedia.org/resource/Slade;http://dbpedia.org/resource/Jim_Lea_(musician);False
http://dbpedia.org/resource/The_Vandals;http://dbpedia.org/resource/Steve_Pfauter;False
http://dbpedia.org/resource/Sirenia_(band);http://dbpedia.org/resource/Ailyn;False
http://dbpedia.org/resource/Sirenia_(band);http://dbpedia.org/resource/Monika_Pedersen;False
http://dbpedia.org/resource/Gregg_Allman_Band;http://dbpedia.org/resource/Dan_Toler;False
http://dbpedia.org/resource/Current_93;http://dbpedia.org/resource/Douglas_P.;False
http://dbpedia.org/resource/Current_93;http://dbpedia.org/resource/Rose_McDowall;False
http://dbpedia.org/resource/Current_93;http://dbpedia.org/resource/Christoph_Heemann;False
http://dbpedia.org/resource/INXS;http://dbpedia.org/resource/Tim_Farriss;False
http://dbpedia.org/resource/INXS;http://dbpedia.org/resource/Michael_Hutchence;False
http://dbpedia.org/resource/INXS;http://dbpedia.org/resource/Garry_Gary_Beers;False
http://dbpedia.org/resource/INXS;http://dbpedia.org/resource/Ciaran_Gribbin;False
http://dbpedia.org/resource/INXS;http://dbpedia.org/resource/Kirk_Pengilly;False
http://dbpedia.org/resource/INXS;http://dbpedia.org/resource/Andrew_Farriss;False
http://dbpedia.org/resource/INXS;http://dbpedia.org/resource/J.D._Fortune;False
http://dbpedia.org/resource/INXS;http://dbpedia.org/resource/Jon_Farriss;False
http://dbpedia.org/resource/INXS;http://dbpedia.org/resource/Jon_Stevens;False
http://dbpedia.org/resource/L'Arc-en-Ciel;http://dbpedia.org/resource/Sakura_(musician);False
http://dbpedia.org/resource/Letters_to_Cleo;http://dbpedia.org/resource/Kay_Hanley;False
http://dbpedia.org/resource/Take_6;http://dbpedia.org/resource/Mervyn_Warren;False
http://dbpedia.org/resource/The_Mighty_Mighty_Bosstones;http://dbpedia.org/resource/Dennis_Brockenborough;False
http://dbpedia.org/resource/The_Mighty_Mighty_Bosstones;http://dbpedia.org/resource/Nate_Albert;False
http://dbpedia.org/resource/Senses_Fail;http://dbpedia.org/resource/Mike_Glita;False
http://dbpedia.org/resource/Amici_Forever;http://dbpedia.org/resource/Geoff_Sewell;False
http://dbpedia.org/resource/Amici_Forever;http://dbpedia.org/resource/Jo_Appleby;False
http://dbpedia.org/resource/Never_Shout_Never;http://dbpedia.org/resource/Ian_Crawford_(musician);False
http://dbpedia.org/resource/Ratt;http://dbpedia.org/resource/Ratt;False
http://dbpedia.org/resource/Slant_6;http://dbpedia.org/resource/Christina_Billotte;False
http://dbpedia.org/resource/Pink_Fairies;http://dbpedia.org/resource/Twink_(musician);False
http://dbpedia.org/resource/Pink_Fairies;http://dbpedia.org/resource/Paul_Rudolph_(musician);False
http://dbpedia.org/resource/Pink_Fairies;http://dbpedia.org/resource/Larry_Wallis;False
http://dbpedia.org/resource/Pink_Fairies;http://dbpedia.org/resource/Martin_Stone_(guitarist);False
http://dbpedia.org/resource/Aerosmith;http://dbpedia.org/resource/Jimmy_Crespo;False
http://dbpedia.org/resource/Aerosmith;http://dbpedia.org/resource/Rick_Dufay;False
http://dbpedia.org/resource/Aerosmith;http://dbpedia.org/resource/Ray_Tabano;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/David_Freiberg;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Bob_Harvey_(musician);False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Jorma_Kaukonen;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Spencer_Dryden;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Papa_John_Creach;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Marty_Balin;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Grace_Slick;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/John_Barbata;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Jack_Casady;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Paul_Kantner;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Skip_Spence;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Joey_Covington;False
http://dbpedia.org/resource/Jefferson_Airplane;http://dbpedia.org/resource/Signe_Toly_Anderson;False
http://dbpedia.org/resource/Bikini_Kill;http://dbpedia.org/resource/Kathleen_Hanna;False
http://dbpedia.org/resource/Bikini_Kill;http://dbpedia.org/resource/Kathi_Wilcox;False
http://dbpedia.org/resource/Bikini_Kill;http://dbpedia.org/resource/Billy_Karren;False
http://dbpedia.org/resource/Live_(band);http://dbpedia.org/resource/Ed_Kowalczyk;False
http://dbpedia.org/resource/World_Class_Wreckin'_Cru;http://dbpedia.org/resource/Dr._Dre;False
http://dbpedia.org/resource/World_Class_Wreckin'_Cru;http://dbpedia.org/resource/Dr._Rock;False
http://dbpedia.org/resource/World_Class_Wreckin'_Cru;http://dbpedia.org/resource/DJ_Yella;False
http://dbpedia.org/resource/World_Class_Wreckin'_Cru;http://dbpedia.org/resource/Michel'le;False
http://dbpedia.org/resource/Brother_Beyond;http://dbpedia.org/resource/Eg_White;False
http://dbpedia.org/resource/The_Hi-Lo's;http://dbpedia.org/resource/Gene_Puerling;False
http://dbpedia.org/resource/Moebius_&_Plank;http://dbpedia.org/resource/Conny_Plank;False
http://dbpedia.org/resource/Moebius_&_Plank;http://dbpedia.org/resource/Dieter_Moebius;False
http://dbpedia.org/resource/Hooverphonic;http://dbpedia.org/resource/Liesje_Sadonius;False
http://dbpedia.org/resource/Hooverphonic;http://dbpedia.org/resource/Geike_Arnaert;False
http://dbpedia.org/resource/Cinderella_(band);http://dbpedia.org/resource/Jim_Drnec;False
http://dbpedia.org/resource/Sister_Sledge;http://dbpedia.org/resource/Kathy_Sledge;False
http://dbpedia.org/resource/The_Libertines;http://dbpedia.org/resource/Johnny_Borrell;False
http://dbpedia.org/resource/Steel_Attack;http://dbpedia.org/resource/Steel_Attack;False
http://dbpedia.org/resource/Halford_(band);http://dbpedia.org/resource/Patrick_Lachman;False
http://dbpedia.org/resource/Sledgeback;http://dbpedia.org/resource/Guy_Lacey;False
http://dbpedia.org/resource/Sledgeback;http://dbpedia.org/resource/Parker_Lundgren;False
http://dbpedia.org/resource/Lydia_(band);http://dbpedia.org/resource/Mindy_White;False
http://dbpedia.org/resource/Starkweather_(band);http://dbpedia.org/resource/Liam_Wilson;False
http://dbpedia.org/resource/Broadcast_(band);http://dbpedia.org/resource/Trish_Keenan;False
http://dbpedia.org/resource/Broadcast_(band);http://dbpedia.org/resource/Keith_York;False
http://dbpedia.org/resource/Every_Little_Thing_(band);http://dbpedia.org/resource/Mitsuru_Igarashi;False
http://dbpedia.org/resource/Geto_Boys;http://dbpedia.org/resource/Scarface_(rapper);False
http://dbpedia.org/resource/Geto_Boys;http://dbpedia.org/resource/Big_Mike_(rapper);False
http://dbpedia.org/resource/Laika_(band);http://dbpedia.org/resource/John_Frenett;False
http://dbpedia.org/resource/Laika_(band);http://dbpedia.org/resource/Rob_Ellis_(producer);False
http://dbpedia.org/resource/Social_Distortion;http://dbpedia.org/resource/John_Maurer;False
http://dbpedia.org/resource/Social_Distortion;http://dbpedia.org/resource/Chuck_Biscuits;False
http://dbpedia.org/resource/Social_Distortion;http://dbpedia.org/resource/Randy_Carr;False
http://dbpedia.org/resource/Social_Distortion;http://dbpedia.org/resource/Brent_Liles;False
http://dbpedia.org/resource/Social_Distortion;http://dbpedia.org/resource/Charlie_Quintana;False
http://dbpedia.org/resource/Social_Distortion;http://dbpedia.org/resource/Dennis_Danell;False
http://dbpedia.org/resource/Social_Distortion;http://dbpedia.org/resource/Christopher_Reece;False
http://dbpedia.org/resource/Social_Distortion;http://dbpedia.org/resource/Scott_Reeder_(drummer);False
http://dbpedia.org/resource/The_Falcon_(band);http://dbpedia.org/resource/Todd_Mohney;False
http://dbpedia.org/resource/The_Falcon_(band);http://dbpedia.org/resource/Derek_Grant_(drummer);False
http://dbpedia.org/resource/Serebro;http://dbpedia.org/resource/Anastasia_Karpova;False
http://dbpedia.org/resource/Serebro;http://dbpedia.org/resource/Elena_Temnikova;False
http://dbpedia.org/resource/Serebro;http://dbpedia.org/resource/Marina_Lizorkina;False
http://dbpedia.org/resource/All_That_Remains_(band);http://dbpedia.org/resource/Shannon_Lucas;False
http://dbpedia.org/resource/All_That_Remains_(band);http://dbpedia.org/resource/Matt_Deis;False
http://dbpedia.org/resource/All_That_Remains_(band);http://dbpedia.org/resource/Jeanne_Sagan;False
http://dbpedia.org/resource/No_Doubt;http://dbpedia.org/resource/Eric_Stefani;False
http://dbpedia.org/resource/No_Doubt;http://dbpedia.org/resource/John_Spence_(musician);False
http://dbpedia.org/resource/No_Doubt;http://dbpedia.org/resource/Starpool;False
http://dbpedia.org/resource/Aghora_(band);http://dbpedia.org/resource/Sean_Malone;False
http://dbpedia.org/resource/Aghora_(band);http://dbpedia.org/resource/Sean_Reinert;False
http://dbpedia.org/resource/Dozer;http://dbpedia.org/resource/Daniel_Lidén;False
http://dbpedia.org/resource/Vampire_Weekend;http://dbpedia.org/resource/Rostam_Batmanglij;False
http://dbpedia.org/resource/Far_(band);http://dbpedia.org/resource/Shaun_Lopez;False
http://dbpedia.org/resource/Far_(band);http://dbpedia.org/resource/Jonah_Matranga;False
http://dbpedia.org/resource/AD_(band);http://dbpedia.org/resource/Kerry_Livgren;False
http://dbpedia.org/resource/AD_(band);http://dbpedia.org/resource/Dave_Hope;False
http://dbpedia.org/resource/AD_(band);http://dbpedia.org/resource/Warren_Ham;False
http://dbpedia.org/resource/AD_(band);http://dbpedia.org/resource/Dennis_Holt;False
http://dbpedia.org/resource/Royal_Trux;http://dbpedia.org/resource/Jennifer_Herrema;False
http://dbpedia.org/resource/Cherish_the_Ladies;http://dbpedia.org/resource/Heidi_Talbot;False
http://dbpedia.org/resource/Cherish_the_Ladies;http://dbpedia.org/resource/Eileen_Ivers;False
http://dbpedia.org/resource/Cherish_the_Ladies;http://dbpedia.org/resource/Winifred_Horan;False
http://dbpedia.org/resource/Cherish_the_Ladies;http://dbpedia.org/resource/Cathie_Ryan;False
http://dbpedia.org/resource/Evildead;http://dbpedia.org/resource/Jon_Dette;False
http://dbpedia.org/resource/Bratmobile;http://dbpedia.org/resource/Molly_Neuman;False
http://dbpedia.org/resource/Bratmobile;http://dbpedia.org/resource/Erin_Smith;False
http://dbpedia.org/resource/Bratmobile;http://dbpedia.org/resource/Allison_Wolfe;False
http://dbpedia.org/resource/Mo_Boma;http://dbpedia.org/resource/Jamshied_Sharifi;False
http://dbpedia.org/resource/Mo_Boma;http://dbpedia.org/resource/Skúli_Sverrisson;False
http://dbpedia.org/resource/22-20s;http://dbpedia.org/resource/Charly_Coombes;False
http://dbpedia.org/resource/Brutal_Truth;http://dbpedia.org/resource/Dan_Lilker;False
http://dbpedia.org/resource/Kayo_Dot;http://dbpedia.org/resource/Mia_Matsumiya;False
http://dbpedia.org/resource/The_Academy_Is...;http://dbpedia.org/resource/Michael_Guy_Chislett;False
http://dbpedia.org/resource/The_Academy_Is...;http://dbpedia.org/resource/Mike_Carden;False
http://dbpedia.org/resource/The_Academy_Is...;http://dbpedia.org/resource/William_Beckett_(singer);False
http://dbpedia.org/resource/Creedence_Clearwater_Revisited;http://dbpedia.org/resource/Elliot_Easton;False
http://dbpedia.org/resource/The_Union_Underground;http://dbpedia.org/resource/John_Moyer;False
http://dbpedia.org/resource/The_Union_Underground;http://dbpedia.org/resource/Patrick_Kennison;False
http://dbpedia.org/resource/LoveHateHero;http://dbpedia.org/resource/Omar_Espinosa;False
http://dbpedia.org/resource/Technotronic;http://dbpedia.org/resource/Jo_Bogaert;False
http://dbpedia.org/resource/Technotronic;http://dbpedia.org/resource/Daisy_Dee;False
http://dbpedia.org/resource/Technotronic;http://dbpedia.org/resource/Ya_Kid_K;False
http://dbpedia.org/resource/Technotronic;http://dbpedia.org/resource/Me_One;False
http://dbpedia.org/resource/Technotronic;http://dbpedia.org/resource/Réjane_Magloire;False
http://dbpedia.org/resource/Ph.D._(band);http://dbpedia.org/resource/Tony_Hymas;False
http://dbpedia.org/resource/Ph.D._(band);http://dbpedia.org/resource/Jim_Diamond_(singer);False
http://dbpedia.org/resource/Paris_(band);http://dbpedia.org/resource/Bob_Welch_(musician);False
http://dbpedia.org/resource/Paris_(band);http://dbpedia.org/resource/Glenn_Cornick;False
http://dbpedia.org/resource/Paris_(band);http://dbpedia.org/resource/Hunt_Sales;False
http://dbpedia.org/resource/Paris_(band);http://dbpedia.org/resource/Thom_Mooney;False
http://dbpedia.org/resource/Infamous_Syndicate;http://dbpedia.org/resource/Shawnna;False
http://dbpedia.org/resource/P._Mobil;http://dbpedia.org/resource/Gyula_Vikidál;False
http://dbpedia.org/resource/P._Mobil;http://dbpedia.org/resource/Joe_Rudán;False
http://dbpedia.org/resource/Attacco_Decente;http://dbpedia.org/resource/Geoff_Smith_(British_musician);False
http://dbpedia.org/resource/Luca_Turilli's_Rhapsody;http://dbpedia.org/resource/Alex_Holzwarth;False
http://dbpedia.org/resource/The_Letterpress;http://dbpedia.org/resource/Rajiv_Patel;False
http://dbpedia.org/resource/Chromatics_(band);http://dbpedia.org/resource/Hannah_Blilie;False
http://dbpedia.org/resource/The_Greg_Kihn_Band;http://dbpedia.org/resource/Gary_Phillips_(keyboardist);False
http://dbpedia.org/resource/The_Greg_Kihn_Band;http://dbpedia.org/resource/Larry_Lynch;False
http://dbpedia.org/resource/The_Greg_Kihn_Band;http://dbpedia.org/resource/Dave_Carpender;False
http://dbpedia.org/resource/The_Greg_Kihn_Band;http://dbpedia.org/resource/Steve_Wright_(bassist);False
http://dbpedia.org/resource/The_Greg_Kihn_Band;http://dbpedia.org/resource/Greg_Douglass;False
http://dbpedia.org/resource/Circa_(band);http://dbpedia.org/resource/Alan_White_(Yes_drummer);False
http://dbpedia.org/resource/Circa_(band);http://dbpedia.org/resource/Jimmy_Haun;False
http://dbpedia.org/resource/Step_Forward;http://dbpedia.org/resource/Dennis_Lyxzén;False
http://dbpedia.org/resource/4_Non_Blondes;http://dbpedia.org/resource/Shaunna_Hall;False
http://dbpedia.org/resource/4_Non_Blondes;http://dbpedia.org/resource/Linda_Perry;False
http://dbpedia.org/resource/4_Non_Blondes;http://dbpedia.org/resource/Dawn_Richardson;False
http://dbpedia.org/resource/4_Non_Blondes;http://dbpedia.org/resource/Roger_Rocha;False
http://dbpedia.org/resource/Shirehorses;http://dbpedia.org/resource/Mark_Radcliffe;False
http://dbpedia.org/resource/Shirehorses;http://dbpedia.org/resource/Marc_Riley;False
http://dbpedia.org/resource/Shirehorses;http://dbpedia.org/resource/Rhys_Hughes;False
http://dbpedia.org/resource/R.A.C.L.A.;http://dbpedia.org/resource/Connect-R;False
http://dbpedia.org/resource/Krisma;http://dbpedia.org/resource/Hans_Zimmer;False
http://dbpedia.org/resource/Revolting_Cocks;http://dbpedia.org/resource/Luc_Van_Acker;False
http://dbpedia.org/resource/Revolting_Cocks;http://dbpedia.org/resource/Al_Jourgensen;False
http://dbpedia.org/resource/Revolting_Cocks;http://dbpedia.org/resource/Paul_Barker;False
http://dbpedia.org/resource/Revolting_Cocks;http://dbpedia.org/resource/Sin_Quirin;False
http://dbpedia.org/resource/Revolting_Cocks;http://dbpedia.org/resource/Bill_Rieflin;False
http://dbpedia.org/resource/Revolting_Cocks;http://dbpedia.org/resource/Chris_Connelly_(musician);False
http://dbpedia.org/resource/45_Grave;http://dbpedia.org/resource/Don_Bolles_(musician);False
http://dbpedia.org/resource/45_Grave;http://dbpedia.org/resource/Paul_B._Cutler;False
http://dbpedia.org/resource/45_Grave;http://dbpedia.org/resource/Lisa_Pifer;False
http://dbpedia.org/resource/45_Grave;http://dbpedia.org/resource/Paul_Roessler;False
http://dbpedia.org/resource/Patrick_Street;http://dbpedia.org/resource/Mícheál_Ó_Domhnaill;False
http://dbpedia.org/resource/Patrick_Street;http://dbpedia.org/resource/Jackie_Daly;False
http://dbpedia.org/resource/Patrick_Street;http://dbpedia.org/resource/Declan_Masterson;False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/Azita_Youssefi;False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/William_Tyler_(musician);False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/Steve_West_(musician);False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/Chris_Stroffolino;False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/Stephen_Malkmus;False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/J._D._Wilkes;False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/Will_Oldham;False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/Mike_Fellows;False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/Duane_Denison;False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/Rian_Murphy;False
http://dbpedia.org/resource/Silver_Jews;http://dbpedia.org/resource/Bob_Nastanovich;False
http://dbpedia.org/resource/Morning_Again;http://dbpedia.org/resource/John_Wylie_(musician);False
http://dbpedia.org/resource/Morning_Again;http://dbpedia.org/resource/Damien_Moyal;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Mulgrew_Miller;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Sam_Dockery;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Benny_Green_(pianist);False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Brian_Lynch_(musician);False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Doug_Watkins;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Charles_Fambrough;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Johnny_Griffin;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/David_Schnitter;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Jean_Toussaint;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Chick_Corea;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Donald_Brown_(musician);False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Lonnie_Plaxico;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Bill_Hardman;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Cedar_Walton;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Donald_Byrd;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/James_Williams_(musician);False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Wayne_Shorter;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/John_Hicks_(jazz_pianist);False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Bobby_Timmons;False
http://dbpedia.org/resource/The_Jazz_Messengers;http://dbpedia.org/resource/Philip_Harper_(trumpeter);False
